name,visits,lat,lon,zipcode
"Piggly Wiggly / 407 E New Bern Rd, Kinston, NC, United States",169197,35.24100739,-77.57855811,28501
"Piggly Wiggly / 2407 N Herritage St, Kinston, NC, United States",97362,35.2870112,-77.588478,28501
"Food Lion Grocery Store / 1319 Military Cutoff Rd, Wilmington, NC, United States",220012,34.23107584,-77.82740108,28480
"Harris Teeter / 6805 Parker Farm Rd, Wilmington, NC, United States",895943,34.23621027,-77.83135863,28480
"Harris Teeter / 1940 Eastwood Rd, Wilmington, NC, United States",563317,34.22087052,-77.82218612,28480
"The Fresh Market / 1060 International Dr, Wilmington, NC, United States",218199,34.2397712,-77.8301841,28480
"Food Lion Grocery Store / 1200 N JK Powell Blvd, Whiteville, NC, United States",576750,34.34488913,-78.70822747,28472
"Food Lion Grocery Store / 80 Whiteville Center, Whiteville, NC, United States",348924,34.30645027,-78.71932488,28472
"Food Lion Grocery Store / 301 S Willis Dr, Shallotte, NC, United States",576497,33.96056788,-78.39980258,28470
"Publix / 1560 Market Place Blvd, Ocean Isle Beach, NC, United States",384449,33.90384405,-78.43867595,28469
"Food Lion Grocery Store / 1680 Seaside Rd SW, Sunset Beach, NC, United States",717301,33.89692857,-78.48970742,28468
"Food Lion Grocery Store / Ocean Hwy W, Calabash, NC, United States",412459,33.90639242,-78.58425142,28467
"Lowes Foods / 2575 Highway 179, Little River, SC, United States",430159,33.89109294,-78.59175139,28467
"Food Lion Grocery Store / 5680 S NC 41 Hwy, Wallace, NC, United States",591874,34.74114951,-77.97435355,28466
"Piggly Wiggly / 209 N Norwood St, Wallace, NC, United States",301452,34.7372277,-77.99466601,28466
"Food Lion Grocery Store / 5901 E Oak Island Dr, Oak Island, NC, United States",482876,33.91131213,-78.10406586,28465
"Lowes Foods / 2829 Midway Road SE, Oak Island, Bolivia, NC, United States",578575,33.97469018,-78.13278168,28465
"Food Lion Grocery Store / 108 Tabor Cross Hwy 701 B, Tabor City, NC, United States",537878,34.13876337,-78.86780334,28463
"Food Lion Grocery Store / 1100 Sabbath Home Rd SW, Holden Beach, NC, United States",560439,33.92999652,-78.27128769,28462
"Food Lion Grocery Store / 4930 Long Beach Rd SE, Southport, NC, United States",405606,33.95129467,-78.05330083,28461
"Lowes Foods / 5011 Southport Crossing Way, Southport, NC, United States",432936,33.95581638,-78.05087159,28461
"Food Lion Grocery Store / 965 Old Folkstone Rd, Sneads Ferry, NC, United States",642625,34.52714471,-77.43748513,28460
"Food Lion Grocery Store / 8057 US Highway 117 S, Rocky Point, NC, United States",320936,34.44028396,-77.88201121,28457
"Piggly Wiggly / 200 NC Highway 87 E, Riegelwood, NC, United States",66086,34.33977567,-78.22499628,28456
"Aldi / 9410 Ploof Rd, Leland, NC, United States",187472,34.21488073,-78.01872573,28451
"Food Lion Grocery Store / 1735 NE Reed Rd, Leland, NC, United States",393739,34.26055349,-78.05776787,28451
"Food Lion Grocery Store / 103 Village Rd NE, Leland, NC, United States",332256,34.23269099,-77.99726,28451
"Harris Teeter / 2021 Olde Regent Way, Leland, NC, United States",771124,34.21948398,-78.01930053,28451
"Lowes Foods / 1152 E Cutlar Xing, Leland, NC, United States",299843,34.20152582,-78.04722026,28451
"Piggly Wiggly / 112 Village Rd NE, Leland, NC, United States",186098,34.2347357,-77.99717924,28451
"Food Lion Grocery Store / 13601 NC Highway 50, Surf City, NC, United States",310636,34.44668814,-77.56216793,28445
"Harris Teeter / 203 Alston Blvd, Hampstead, NC, United States",695104,34.45087442,-77.60526432,28445
"Publix / 2765 NC Hwy 210 E, Hampstead, NC, United States",506678,34.45177826,-77.56466762,28445
"Walmart Neighborhood Market / 420 Fun Center Dr, Surf City, NC, United States",671816,34.44785293,-77.56439479,28445
"Food Lion Grocery Store / 14564 US Highway 17 N, Hampstead, NC, United States",337649,34.36477326,-77.71044202,28443
"Lowes Foods / 17230  US Highway 17  N, Hampstead, NC, United States",455447,34.39236693,-77.67770419,28443
"Piggly Wiggly / 44 S Ingold Ave, Garland, NC, United States",43393,34.78568054,-78.39487054,28441
"Food Lion Grocery Store / 809 N Brown St, Chadbourn, NC, United States",277326,34.33021643,-78.82821882,28431
"Food Lion Grocery Store / 3211 Enterprise Dr, Wilmington, NC, United States",317660,34.31012023,-77.87714987,28429
"Food Lion Grocery Store / 1401 N Lake Park Blvd, Carolina Beach, NC, United States",336943,34.05157183,-77.90119614,28428
"Food Lion Grocery Store / 602 US-117, Burgaw, NC, United States",364206,34.56086279,-77.91906327,28425
"Piggly Wiggly / 103 S Dudley St, Burgaw, NC, United States",218965,34.55009966,-77.92952596,28425
"Food Lion Grocery Store / 6400 Carolina Beach Rd, Wilmington, NC, United States",393167,34.10720485,-77.90153496,28412
"Harris Teeter / 5920 Carolina Beach Rd, Wilmington, NC, United States",1017283,34.12477757,-77.90246114,28412
"Aldi / 7954 Market St, Wilmington, NC, United States",187822,34.28948323,-77.80019674,28411
"Food Lion Grocery Store / 8207 Market St, Wilmington, NC, United States",183988,34.29906473,-77.79302811,28411
"Harris Teeter / 8260 Market St, Wilmington, NC, United States",444982,34.29793214,-77.79023062,28411
"Publix / 7144 Market St, Wilmington, NC, United States",642164,34.27058209,-77.81805388,28411
"Aldi / 3701 S College Rd, Wilmington, NC, United States",257366,34.17482174,-77.8902172,28409
"Lowes Foods / 5309 Carolina Beach Rd, Wilmington, NC, United States",414355,34.14273618,-77.89381759,28409
"Food Lion Grocery Store / 45 S Kerr Ave, Wilmington, NC, United States",379164,34.24026575,-77.88859542,28405
"Food Lion Grocery Store / 6932 Market St, Wilmington, NC, United States",361531,34.26193026,-77.82710452,28405
"Lowes Foods / 341 South College Road, Wilmington, NC, United States",470166,34.23415039,-77.87165874,28405
"Lowes Foods / 2316 N College Rd, Wilmington, NC, United States",386143,34.28917883,-77.86910942,28405
"Food Lion Grocery Store / 3905 Independence Blvd, Wilmington, NC, United States",350213,34.17604945,-77.92306276,28403
"Food Lion Grocery Store / 2432 S 17th St, Wilmington, NC, United States",321420,34.19712247,-77.92316769,28403
"Food Lion Grocery Store / 1929 Oleander Dr, Wilmington, NC, United States",197226,34.22534415,-77.9218759,28403
"Harris Teeter / 3501 Oleander Dr, Wilmington, NC, United States",778192,34.21698254,-77.90270691,28403
"Harris Teeter / 820 S College Rd, Wilmington, NC, United States",710268,34.21998915,-77.88583823,28403
"Harris Teeter / 2800 S College Rd, Wilmington, NC, United States",540737,34.19661518,-77.8902104,28403
"Lowes Foods / 805 Pine Grove Dr, Wilmington, NC, United States",286365,34.20035771,-77.87065355,28403
"Publix / 716 Bragg Dr, Wilmington, NC, United States",496604,34.18061888,-77.89338769,28403
"Trader Joe's / 1437 S College Rd, Wilmington, NC, United States",595734,34.21075427,-77.88570895,28403
"Whole Foods Market / 3804 Oleander Dr, Wilmington, NC, United States",635086,34.21374415,-77.90069661,28403
"Food Lion Grocery Store / 2601 Castle Hayne Road, Wilmington, NC, United States",311700,34.28868655,-77.92322565,28401
"Piggly Wiggly / 107 S Pine St, Warsaw, NC, United States",205471,34.99918751,-78.09036231,28398
"Piggly Wiggly / 3373  US-1-BR, Vass, NC, United States",176759,35.25802291,-79.28036664,28394
"Food Lion Grocery Store / 5179 Clinton Rd, Stedman, NC, United States",743695,35.03581787,-78.74994181,28391
"Food Lion Grocery Store / 3260 Ray Rd, Spring Lake, NC, United States",571986,35.25471812,-78.96600488,28390
"Food Lion Grocery Store / 10205 US 15 501 Hwy, Unit 37, Southern Pines, NC, United States",340791,35.17971909,-79.42897996,28387
"Food Lion Grocery Store / 7479  NC 22 Hwy, Moore, NC",319676,35.24606117,-79.40508006,28387
"Harris Teeter / 400 Mill Creek Rd, Carthage, NC, United States",777041,35.22692047,-79.39585008,28387
"Lowes Foods / 1740 Old Morganton Road, Southern Pines, NC, United States",635870,35.17378774,-79.41879249,28387
"The Fresh Market / 155 Beverly Ln, Southern Pines, NC, United States",348239,35.17713846,-79.42854835,28387
"Food Lion Grocery Store / 1062 W Broad St, Saint Pauls, NC, United States",309181,34.81434744,-78.98852818,28384
"Piggly Wiggly / 326 S 5th St, Saint Pauls, NC, United States",44745,34.80415418,-78.97826096,28384
"Walmart Neighborhood Market / 120 S Odom Rd, Saint Pauls, NC, United States",604977,34.80847532,-78.98588453,28384
"Food Lion Grocery Store / 220 W Dr Martin L King Jr Blvd, Roseboro, NC, United States",240459,34.96016362,-78.51441941,28382
"Aldi / 723 US Hwy 74 E, Rockingham, NC, United States",169770,34.9167832,-79.73413704,28379
"Food Lion Grocery Store / Rockingham, NC, United States",512434,34.94918838,-79.74298745,28379
"Food Lion Grocery Store / 481 E Broad Ave, Rockingham, NC, United States",439177,34.93427498,-79.76856592,28379
"Piggly Wiggly / 210 E 4th Ave, Red Springs, NC, United States",118681,34.81357863,-79.1811606,28377
"Food Lion Grocery Store / 232 W Cole St, Raeford, NC, United States",315632,34.97869924,-79.23852187,28376
"Food Lion Grocery Store / 4530 Fayetteville Rd, Raeford, NC, United States",313806,35.00533666,-79.17406307,28376
"Food Lion Grocery Store / 1680 NC Highway 5, Aberdeen, NC, United States",353350,35.16346565,-79.47281505,28374
"Harris Teeter / 305 Ivey Ln, Pinehurst, NC, United States",988222,35.20568446,-79.48428337,28374
"Lowes Foods / 266 Central Park Ave, Pinehurst, NC, United States",387282,35.20516788,-79.48077864,28374
"Food Lion Grocery Store / 913 W 3rd St, Pembroke, NC, United States",561527,34.68590007,-79.20998853,28372
"Piggly Wiggly / 406 E 3rd St, Pembroke, NC, United States",149625,34.67571749,-79.19022187,28372
"Food Lion Grocery Store / 306 Main St, Newton Grove, NC, United States",406712,35.24787738,-78.35364909,28366
"Food Lion Grocery Store / 1017 N Breazeale Ave, Mount Olive, NC, United States",469640,35.21060143,-78.06514325,28365
"Piggly Wiggly / 615 N Breazeale Ave, Mount Olive, NC, United States",144020,35.20320777,-78.06559967,28365
"Food Lion Grocery Store / 638 N Patterson St, Maxton, NC, United States",263628,34.74597664,-79.3459274,28364
"Piggly Wiggly / 104 S Patterson St, Maxton, NC, United States",93689,34.7356342,-79.35034835,28364
"Aldi / 3725 Fayetteville Rd, Lumberton, NC, United States",266963,34.64397452,-78.99883943,28358
"Food Lion Grocery Store / 2710 N Roberts Ave, Lumberton, NC, United States",628286,34.64542403,-79.00935507,28358
"Food Lion Grocery Store / 6685 E Elizabethtown Rd, Lumberton, NC, United States",471370,34.63837017,-78.96928793,28358
"Food Lion Grocery Store / 2779 W 5th St, Lumberton, NC, United States",306332,34.62245072,-79.0447022,28358
"Walmart Neighborhood Market / 2985 E Elizabethtown Rd, Lumberton, NC, United States",760879,34.63576789,-78.98354611,28358
"Food Lion Grocery Store / 1301 Scotland Crossing Dr, Laurinburg, NC, United States",553736,34.75850207,-79.48481696,28352
"Food Lion Grocery Store / 1108 Aberdeen Rd, Laurinburg, NC, United States",262340,34.79375377,-79.45598538,28352
"Piggly Wiggly / 229 E Church St, Laurinburg, NC, United States",96550,34.77273582,-79.4608485,28352
"Food Lion Grocery Store / 130 Liberty Sq, Kenansville, NC, United States",411375,34.96014661,-77.96339498,28349
"Food Lion Grocery Store / 5555 Waldos Beach Rd, Fayetteville, NC, United States",548096,34.97849996,-79.00735231,28348
"Food Lion Grocery Store / 3020 Hope Mills Rd, Hope Mills, NC, United States",257928,34.98406253,-78.96644723,28348
"Walmart Neighborhood Market / 4220 Legion Rd, Hope Mills, NC, United States",574842,34.98361078,-78.93281676,28348
"Food Lion Grocery Store / 803 W Hamlet Ave, Hamlet, NC, United States",424616,34.8963153,-79.7047015,28345
"Piggly Wiggly / 105 W Hamlet Ave, Hamlet, NC, United States",64445,34.88722374,-79.69773046,28345
"Food Lion Grocery Store / 500 N Walnut St, Fairmont, NC, United States",633718,34.50329541,-79.11112812,28340
"Food Lion Grocery Store / 1202 W Broad St, Elizabethtown, NC, United States",837907,34.63345703,-78.61906641,28337
"Food Lion Grocery Store / 1243 E Cumberland St, Dunn, NC, United States",699630,35.29208583,-78.59480268,28334
"Food Lion Grocery Store / 319 North Blvd, Clinton, NC, United States",683306,35.01731445,-78.3301569,28328
"Food Lion Grocery Store / 1005 Monroe St, Carthage, NC, United States",552860,35.34192313,-79.40287426,28327
"Aldi / 1500 N Sandhills Blvd, Aberdeen, NC, United States",265247,35.15180075,-79.41622128,28315
"Food Lion Grocery Store / 1832 N Sandhills Blvd, Aberdeen, NC, United States",276082,35.15529025,-79.41311032,28315
"Harris Teeter / 11109 US 15-501 HWY, Unit 1804, Aberdeen, NC, United States",640020,35.15645087,-79.41673792,28315
"Aldi / 7640 South Raeford Road, Fayetteville, NC, United States",254887,35.02829445,-79.05103001,28314
"Food Lion Grocery Store / 9535 Cliffdale Rd, Fayetteville, NC, United States",362923,35.02946074,-79.06077715,28314
"Food Lion Grocery Store / 102 N Reilly Rd, Fayetteville, NC, United States",361542,35.08326671,-79.0086774,28314
"Food Lion Grocery Store / 7071 Raeford Rd, Fayetteville, NC, United States",239306,35.03400182,-79.01733509,28314
"Food Lion Grocery Store / 8175 Cliffdale Rd, Fayetteville, NC, United States",171650,35.05790718,-79.04661821,28314
"Walmart Neighborhood Market / 8660 Cliffdale Rd, Fayetteville, NC, United States",599356,35.0546459,-79.06455835,28314
"Aldi / 5201 Ramsey St, Fayetteville, NC, United States",206081,35.13099757,-78.87892958,28311
"Food Lion Grocery Store / 150 Andrews Rd, Fayetteville, NC, United States",667649,35.15912567,-78.87164556,28311
"Food Lion Grocery Store / 929 McArthur Rd, Fayetteville, NC, United States",245399,35.12967651,-78.89957035,28311
"Food Lion Grocery Store / 133 Mittie Haddock Dr, Cameron, NC, United States",331248,35.26327252,-79.04613855,28308
"Food Lion Grocery Store / 5102 NC Highway 87 S, Fayetteville, NC, United States",678547,34.92977179,-78.85672747,28306
"Food Lion Grocery Store / 3037 Legion Rd, Fayetteville, NC, United States",363303,35.00354396,-78.91335667,28306
"Food Lion Grocery Store / 4106 Raeford Rd, Fayetteville, NC, United States",463476,35.04572279,-78.94767463,28305
"Harris Teeter / 2800 Raeford Rd, Fayetteville, NC, United States",1415778,35.04731153,-78.92322538,28305
"Publix / 3114 Raeford Rd, Fayetteville, NC, United States",984453,35.04696749,-78.93151476,28305
"Aldi / 4920 Raeford Rd, Fayetteville, NC, United States",305462,35.04358212,-78.9594,28304
"Food Lion Grocery Store / 2071 Skibo Rd, Fayetteville, NC, United States",342650,35.05296709,-78.97077039,28304
"Harris Teeter / 3050 Traemoor Village Dr, Fayetteville, NC, United States",903709,34.98264859,-79.01369202,28304
"Sprouts Farmers Market / 2810 Freedom Parkway Dr, Fayetteville, NC, United States",383803,35.05754247,-78.96987207,28304
"Walmart Neighborhood Market / 970 Strickland Bridge Rd, Fayetteville, NC, United States",691501,35.04017748,-78.99902535,28304
"Food Lion Grocery Store / 151 Westwood Shopping Ctr, Fayetteville, NC, United States",562576,35.06591563,-78.95191413,28303
"Food Lion Grocery Store / 3300 Rosehill Rd, Fayetteville, NC, United States",441455,35.10397396,-78.89824585,28303
"Food Lion Grocery Store / 3308 Bragg Blvd, Fayetteville, NC, United States",223089,35.07930368,-78.9348181,28303
"The Fresh Market / 230 Glensford Dr, Fayetteville, NC, United States",376314,35.06576101,-78.96270125,28303
"Food Lion Grocery Store / 342 N Eastern Blvd, Fayetteville, NC, United States",308194,35.05163138,-78.86231119,28301
"Harris Teeter / 13000 South Tryon St, Charlotte, NC, United States",934632,35.1032545,-80.9909634,28278
"Publix / 12810 S Tryon St, Charlotte, NC, United States",602423,35.1049373,-80.98800153,28278
"Food Lion Grocery Store / 5233 Highway 557, Clover, SC, United States",389193,35.11841092,-81.08588927,28278
"Publix / 158 Highway 274, Lake Wylie, SC, United States",801604,35.12026847,-81.08103314,28278
"Harris Teeter / 11135 Golf Links Dr, Charlotte, NC, United States",1340763,35.05182842,-80.77251118,28277
"Harris Teeter / 9720 Rea Rd, Charlotte, NC, United States",878401,35.03637109,-80.80680074,28277
"Harris Teeter / 15007 John J. Delaney Dr, Charlotte, NC, United States",850696,35.05308842,-80.84904521,28277
"Harris Teeter / 16625 Lancaster Hwy, Charlotte, NC, United States",626447,35.02425962,-80.8481111,28277
"Harris Teeter / 10616 Providence Rd, Charlotte, NC, United States",413962,35.06652964,-80.77180577,28277
"Harris Teeter / 7852 Rea Rd, Charlotte, NC, United States",389440,35.05994616,-80.81661547,28277
"Harris Teeter / 13639 Providence Rd, Weddington, NC, United States",192869,35.02398369,-80.76092291,28277
"Publix / 11222 Providence Rd W, Charlotte, NC, United States",720937,35.04262152,-80.84963558,28277
"Sprouts Farmers Market / 15121 Ballancroft Pkwy, Suite A, Charlotte, NC, United States",346887,35.04029692,-80.84684101,28277
"The Fresh Market / 10828 Providence Rd, Charlotte, NC, United States",292643,35.06155966,-80.77137604,28277
"Total Wine & More / 5341 Ballantyne Commons Parkway, Suite 100, Charlotte, NC, United States",178953,35.0634959,-80.77253445,28277
"Whole Foods Market / 7221 Waverly Walk Ave, Charlotte, NC, United States",696633,35.05321614,-80.76727526,28277
"Aldi / 10710 S Tryon St, Charlotte, NC, United States",157450,35.11987388,-80.95598563,28273
"Food Lion Grocery Store / 9112 S Tryon St, Charlotte, NC, United States",181152,35.13458243,-80.94070304,28273
"Harris Teeter / 4821 Berewick Town Center, Charlotte, NC, United States",861792,35.16044657,-80.97298174,28273
"Publix / 8120 S Tryon St, Charlotte, NC, United States",706663,35.14604641,-80.92984231,28273
"Food Lion Grocery Store / 7400 Candlewyck Ln, Charlotte, NC, United States",270020,35.10893254,-80.78098628,28270
"Harris Teeter / 3333 Pineville-Matthews Rd, Charlotte, NC, United States",1110887,35.09625141,-80.78451274,28270
"Harris Teeter / 3100 Weddington Rd, Matthews, NC, United States",690383,35.08272587,-80.73301569,28270
"Publix / 3110 Fincher Farm Rd, Matthews, NC, United States",661496,35.08223944,-80.73010681,28270
"Aldi / 5817 Prosperity Church Rd, Charlotte, NC, United States",312607,35.37242159,-80.78620218,28269
"Food Lion Grocery Store / 13108 Eastfield Village Lane, Huntersville, North Carolina, United States",604014,35.38474472,-80.78434986,28269
"Food Lion Grocery Store / 6430 W Sugar Creek Rd, Charlotte, NC, United States",451120,35.33551399,-80.79628882,28269
"Harris Teeter / 5810 Highland Shoppes Dr, Charlotte, NC, United States",873142,35.37157399,-80.78284964,28269
"Harris Teeter / 2720 West Mallard Creek Church Rd, Charlotte, NC, United States",564169,35.34151603,-80.76491325,28269
"Harris Teeter / 8445 Davis Lake Pkwy, Charlotte, NC, United States",488653,35.33410395,-80.81442261,28269
"Publix / 10110 Benfield Rd, Charlotte, NC, United States",799224,35.37488298,-80.78851145,28269
"Food Lion Grocery Store / 9323 N Tryon St, Charlotte, NC, United States",454335,35.31411159,-80.74448806,28262
"Trader Joe's / 1820 E Arbors Dr, Charlotte, NC, United States",673702,35.33679052,-80.75458319,28262
"Walmart Neighborhood Market / 11530 N Tryon St, Charlotte, NC, United States",661689,35.33411192,-80.71253094,28262
"Aldi / 8000 Blair Rd Unit B, Mint Hill, NC, United States",312623,35.18018507,-80.64627097,28227
"Food Lion Grocery Store / 8118 Blair Rd, Mint Hill, NC, United States",478209,35.18127517,-80.64439552,28227
"Food Lion Grocery Store / 6275 Wilson Grove Rd, Mint Hill, NC, United States",413336,35.18922645,-80.68990305,28227
"Harris Teeter / 7036 Brighton Park Dr, Mint Hill, NC, United States",899367,35.17267545,-80.66093423,28227
"Harris Teeter / 7800 Stevens Mill Rd, Matthews, NC, United States",511709,35.14000235,-80.6235538,28227
"Publix / 6828 Matthews Mint Hill Rd, Mint Hill, NC, United States",708184,35.17091402,-80.65948614,28227
"Harris Teeter / 7823 Colony Road, Charlotte, NC, United States",717161,35.10654067,-80.80630231,28226
"Harris Teeter / 4100 Carmel Rd, Charlotte, NC, United States",349226,35.11709751,-80.8243684,28226
"Trader Joe's / 6418 Rea Rd, Charlotte, NC, United States",805303,35.07885237,-80.81794008,28226
"Aldi / 5550 Old Pineville Rd, Charlotte, NC, United States",207697,35.16445437,-80.87881865,28217
"Aldi / 4120 Sunset Rd, Charlotte, NC, United States",134813,35.30406837,-80.85925383,28216
"Food Lion Grocery Store / 8138 Mount Holly Huntersville Rd, Charlotte, NC, United States",446655,35.34445659,-80.88662305,28216
"Food Lion Grocery Store / 9548 Mt Holly-Huntersville Rd, Huntersville, NC, United States",367515,35.35689724,-80.86763009,28216
"Food Lion Grocery Store / 4001 Sunset Rd, Charlotte, NC, United States",339667,35.30563811,-80.86059659,28216
"Harris Teeter / 4701 Smith Farm Rd, Charlotte, NC, United States",1489517,35.32793837,-80.94032658,28216
"Food Lion Grocery Store / 7920 Cambridge Commons Dr, Charlotte, NC, United States",520630,35.25233088,-80.65712209,28215
"Food Lion Grocery Store / 9021 Albemarle Rd, Charlotte, NC, United States",397863,35.213183,-80.69030689,28215
"Food Lion Grocery Store / 7004 E W T Harris Blvd, Charlotte, NC, United States",326777,35.22504784,-80.72746281,28215
"Food Lion Grocery Store / 237 Mount Holly Huntersville Rd, Charlotte, NC, United States",299634,35.30280164,-80.9873107,28214
"Food Lion Grocery Store / Charlotte, NC, United States",299315,35.27205016,-80.96163108,28214
"Food Lion Grocery Store / 2931 E W T Harris Blvd, Charlotte, NC, United States",362971,35.2729139,-80.72848188,28213
"Food Lion Grocery Store / 7400 Plaza Road Extension, Charlotte, NC, United States",354427,35.25749867,-80.73444191,28213
"Harris Teeter / 8600 University City Blvd, Charlotte, NC, United States",1126982,35.29621903,-80.73835621,28213
"Aldi / 4006 Connection Point Blvd, Charlotte, NC, United States",299013,35.18511494,-80.76185802,28212
"Aldi / 6454 Albemarle Rd, Charlotte, NC, United States",170344,35.20130432,-80.7344392,28212
"Food Lion Grocery Store / 8100 Idlewild Rd, Charlotte, NC, United States",369099,35.18449816,-80.72929174,28212
"Harris Teeter / 5706 Wyalong Dr, Charlotte, NC, United States",451762,35.17295122,-80.70914316,28212
"Walmart Neighborhood Market / 8800 E W.T. Harris Blvd, Charlotte, NC, United States",635818,35.20069655,-80.72737269,28212
"Food Lion Grocery Store / 931 N Wendover Rd, Charlotte, NC, United States",161361,35.1923491,-80.79723444,28211
"Harris Teeter / 6701 Morrison Blvd, Charlotte, NC, United States",1309912,35.15286029,-80.82577641,28211
"Harris Teeter / 112 S Sharon Amity Rd, Charlotte, NC, United States",1044980,35.17743815,-80.8011603,28211
"Publix / 4425 Randolph Rd, Charlotte, NC, United States",515143,35.17781651,-80.799612,28211
"The Fresh Market / 4223 Providence Rd, Charlotte, NC, United States",311090,35.156554,-80.79606692,28211
"Food Lion Grocery Store / 5831 South Blvd, Charlotte, NC, United States",489867,35.15585275,-80.87506577,28210
"Harris Teeter / 8538 Park Rd, Charlotte, NC, United States",964898,35.11662384,-80.85824601,28210
"Whole Foods Market / 6610 Fairview Road, Charlotte, NC, United States",1000386,35.14725589,-80.83014275,28210
"Harris Teeter / 4101 Park Rd, Charlotte, NC, United States",670748,35.17568764,-80.85010797,28209
"Harris Teeter / 5030 Park Rd., Charlotte, NC, United States",219652,35.16162443,-80.8495258,28209
"Total Wine & More / 1600 E Woodlawn Rd, Charlotte, NC, United States",265375,35.17182865,-80.84770444,28209
"Food Lion Grocery Store / 4709 Tuckaseegee Rd, Charlotte, NC, United States",285151,35.2460637,-80.90381281,28208
"Food Lion Grocery Store / 2526 Little Rock Rd, Charlotte, NC, United States",282179,35.24531832,-80.93845332,28208
"Harris Teeter / Shopping Center, 1015 Providence Rd, Charlotte, NC, United States",550992,35.19603827,-80.82664065,28207
"The Fresh Market / 1408 East Blvd, Charlotte, NC, United States",194270,35.1998454,-80.84419337,28207
"Food Lion Grocery Store / 5624 N Graham St, Charlotte, NC, United States",389920,35.28936696,-80.79800637,28206
"Food Lion Grocery Store / 2123 Beatties Ford Rd, Charlotte, NC, United States",218888,35.26420448,-80.85612285,28206
"Food Lion Grocery Store / 3207 Eastway Dr, Charlotte, NC, United States",352804,35.21059395,-80.78031326,28205
"Food Lion Grocery Store / 3009 The Plz, Charlotte, NC, United States",331829,35.23904618,-80.79955998,28205
"Harris Teeter / 1704 Central Ave, Charlotte, NC, United States",1185490,35.21970155,-80.81037008,28205
"Harris Teeter / 1227 East Blvd, Charlotte, NC, United States",470822,35.20368514,-80.84480379,28204
"Trader Joe's / 1133 Metropolitan Ave, Charlotte, NC, United States",339066,35.21156812,-80.83542558,28204
"Food Lion Grocery Store / 2226 Park Rd, Charlotte, NC, United States",370807,35.19955722,-80.85325744,28203
"Harris Teeter / 2717 South Blvd., Charlotte, NC, United States",663908,35.20065863,-80.86562621,28203
"Publix / 2222 South Blvd, Charlotte, NC, United States",513283,35.20666364,-80.86243375,28203
"Harris Teeter / 325 W 6th St, Charlotte, NC, United States",275518,35.23106336,-80.84388687,28202
"Food Lion Grocery Store / 221 W US Highway 74, Wingate, NC, United States",392559,34.9808057,-80.45251324,28174
"Aldi / 2909 S. Providence Road, Waxhaw, NC, United States",147874,34.96100947,-80.76012731,28173
"Food Lion Grocery Store / 1301 N Broome St, Waxhaw, NC, United States",184848,34.93420493,-80.75113944,28173
"Harris Teeter / 8157 Kensington Dr, Waxhaw, NC, United States",923663,34.95382661,-80.75947059,28173
"Walmart Neighborhood Market / 2520 Cuthbertson Rd, Waxhaw, NC, United States",624362,34.95840565,-80.7561682,28173
"Food Lion Grocery Store / 1043 E Caswell St, Wadesboro, NC, United States",569357,34.96721548,-80.05959967,28170
"Food Lion Grocery Store / 520 N Main St, Troutman, NC, United States",706756,35.71185856,-80.89406742,28166
"Food Lion Grocery Store / 515 S Highway 27, Stanley, NC, United States",452537,35.35335446,-81.08862576,28164
"Aldi / 1916 College Ave, Forest City, NC, United States",313605,35.33796582,-81.89995528,28160
"Food Lion Grocery Store / 313 N Salisbury Ave, Spencer, NC, United States",254192,35.69151049,-80.42532518,28159
"Ingles / 214 N Main St, Boiling Springs, NC, United States",341714,35.255329,-81.66536279,28152
"Aldi / 413 Earl Rd, Shelby, NC, United States",303407,35.27785204,-81.53525146,28150
"Food Lion Grocery Store / 122 S Post Rd, Shelby, NC, United States",354245,35.28300376,-81.49337743,28150
"Food Lion Grocery Store / 1523 S Lafayette St, Shelby, NC, United States",329275,35.26585513,-81.5540436,28150
"Ingles / 1818 W Dixon Blvd, Shelby, NC, United States",847151,35.29651058,-81.57254756,28150
"Ingles / 1305 Fallston Rd, Shelby, NC, United States",333764,35.32005885,-81.51896215,28150
"Ingles / 1523 S Post Rd, Shelby, NC, United States",303400,35.24359436,-81.50846233,28150
"Food Lion Grocery Store / 2104 Statesville Blvd, Salisbury, NC, United States",422140,35.69593596,-80.51662645,28147
"Aldi / 920 Jake Alexander Blvd W, Salisbury, NC, United States",225926,35.66952455,-80.49888558,28144
"Aldi / 115 Avalon Dr, Salisbury, NC, United States",181543,35.64936079,-80.45735312,28144
"Food Lion Grocery Store / 251 Faith Rd, Salisbury, NC, United States",656395,35.65246734,-80.46163177,28144
"Food Lion Grocery Store / 525 Jake Alexander Blvd W, Salisbury, NC, United States",616171,35.66166141,-80.50182859,28144
"Food Lion Grocery Store / 123 Mahaley Ave, Salisbury, NC, United States",465226,35.68416983,-80.48078768,28144
"Harris Teeter / 850 Jake Alexander Blvd W, Salisbury, NC, United States",611650,35.66812715,-80.49707718,28144
"Food Lion Grocery Store / 169 Railroad Ave, Rutherfordton, NC, United States",523400,35.36523989,-81.94276325,28139
"Food Lion Grocery Store / 968 W Main St, Rockwell, NC, United States",683548,35.56083526,-80.41406484,28138
"Food Lion Grocery Store / 410 W Church St, Richfield, NC, United States",346692,35.47325042,-80.26750817,28137
"Aldi / 10629 Park Rd, Pineville, NC, United States",217913,35.09208026,-80.86856069,28134
"Food Lion Grocery Store / 10120 Johnston Rd, Charlotte, NC, United States",567776,35.09169412,-80.85819546,28134
